arm,opponent,game_index,seat,outcome,end_reason,turns,candidate_prize_remaining,opponent_prize_remaining
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,211,second,loss,PRIZES,146,1,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,213,second,loss,PRIZES,145,2,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,214,first,win,NO_BENCH,40,5,6
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,215,second,loss,PRIZES,146,1,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,216,first,win,PRIZES,122,0,6
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,217,second,loss,PRIZES,146,4,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,218,first,loss,PRIZES,134,2,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,219,second,win,PRIZES,124,0,3
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,220,first,win,PRIZES,133,0,2
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,221,second,loss,PRIZES,96,5,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,222,first,loss,PRIZES,134,1,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,223,second,loss,PRIZES,138,2,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,224,first,loss,PRIZES,131,2,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,225,second,win,PRIZES,154,0,1
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,226,first,loss,PRIZES,92,5,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,227,second,win,PRIZES,150,0,2
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,228,first,win,PRIZES,143,0,2
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,229,second,loss,PRIZES,140,1,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,230,first,win,NO_BENCH,106,2,6
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,231,second,loss,PRIZES,139,3,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,232,first,loss,PRIZES,136,3,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,233,second,win,PRIZES,127,0,6
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,234,first,loss,PRIZES,103,4,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,235,second,loss,PRIZES,132,3,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,236,first,win,PRIZES,109,0,6
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,237,second,loss,PRIZES,136,3,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,238,first,win,NO_BENCH,37,5,6
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,239,second,loss,PRIZES,148,4,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,240,first,win,PRIZES,150,0,1
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,241,second,loss,PRIZES,121,4,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,242,first,loss,PRIZES,136,2,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,243,second,loss,PRIZES,120,4,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,244,first,loss,PRIZES,128,3,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,245,second,win,NO_BENCH,86,2,6
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,246,first,loss,PRIZES,133,5,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,247,second,win,NO_BENCH,117,1,5
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,248,first,loss,PRIZES,148,3,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,249,second,loss,PRIZES,136,1,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,250,first,loss,PRIZES,120,4,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,251,second,loss,PRIZES,152,2,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,252,first,win,PRIZES,141,0,3
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,253,second,win,PRIZES,132,0,5
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,254,first,win,NO_BENCH,65,4,6
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,255,second,win,NO_BENCH,114,1,3
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,256,first,win,PRIZES,148,0,2
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,257,second,loss,NO_BENCH,67,6,3
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,258,first,loss,PRIZES,141,3,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,259,second,win,PRIZES,140,0,5
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,260,first,loss,PRIZES,112,1,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,261,second,loss,PRIZES,126,6,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,262,first,loss,PRIZES,98,6,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,263,second,loss,PRIZES,128,3,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,264,first,loss,PRIZES,116,2,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,265,second,loss,PRIZES,135,2,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,266,first,loss,PRIZES,135,6,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,267,second,win,NO_BENCH,38,5,6
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,269,second,win,NO_BENCH,36,5,6
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,268,first,loss,PRIZES,142,1,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,270,first,loss,PRIZES,131,2,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,271,second,win,NO_BENCH,25,5,6
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,272,first,win,PRIZES,132,0,3
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,273,second,loss,PRIZES,134,1,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,274,first,win,NO_BENCH,18,5,6
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,275,second,loss,PRIZES,117,3,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,276,first,loss,NO_BENCH,28,6,5
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,277,second,loss,PRIZES,159,1,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,278,first,win,PRIZES,129,0,6
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,279,second,loss,PRIZES,122,2,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,280,first,loss,PRIZES,115,4,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,281,second,loss,PRIZES,139,4,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,282,first,loss,PRIZES,93,6,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,283,second,loss,PRIZES,146,2,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,284,first,loss,PRIZES,97,5,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,285,second,loss,PRIZES,98,4,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,287,second,loss,PRIZES,114,5,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,286,first,loss,PRIZES,127,5,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,288,first,loss,PRIZES,107,4,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,290,first,loss,PRIZES,141,1,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,289,second,loss,PRIZES,133,3,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,291,second,loss,PRIZES,116,2,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,292,first,win,NO_BENCH,32,5,6
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,293,second,loss,PRIZES,148,3,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,294,first,loss,PRIZES,167,1,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,295,second,loss,PRIZES,151,1,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,296,first,loss,PRIZES,85,5,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,297,second,win,PRIZES,140,0,1
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,298,first,loss,NO_BENCH,33,6,5
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,299,second,win,NO_BENCH,90,3,3
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,300,first,loss,PRIZES,111,5,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,301,second,win,NO_BENCH,86,2,6
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,302,first,loss,PRIZES,100,6,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,303,second,win,PRIZES,106,0,6
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,304,first,loss,PRIZES,140,3,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,305,second,loss,PRIZES,138,3,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,306,first,loss,PRIZES,125,3,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,307,second,loss,PRIZES,135,3,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,308,first,loss,PRIZES,146,3,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,309,second,loss,NO_BENCH,47,6,3
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,310,first,win,PRIZES,148,0,3
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,311,second,win,PRIZES,131,0,5
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,312,first,loss,NO_BENCH,41,6,5
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,313,second,loss,PRIZES,152,1,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,314,first,loss,PRIZES,150,2,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,315,second,win,NO_BENCH,134,1,5
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,316,first,loss,PRIZES,148,1,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,317,second,win,PRIZES,139,0,2
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,318,first,loss,PRIZES,181,2,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,319,second,loss,PRIZES,129,5,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,320,first,loss,PRIZES,146,3,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,321,second,win,PRIZES,147,0,2
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,322,first,loss,PRIZES,106,3,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,323,second,loss,PRIZES,134,3,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,324,first,loss,PRIZES,115,4,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,325,second,win,NO_BENCH,56,4,6
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,326,first,loss,PRIZES,119,4,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,327,second,loss,PRIZES,129,4,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,328,first,loss,PRIZES,138,3,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,329,second,loss,PRIZES,121,2,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,330,first,win,NO_BENCH,101,1,6
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,331,second,loss,PRIZES,128,5,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,332,first,loss,PRIZES,144,2,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,333,second,loss,PRIZES,123,2,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,334,first,win,NO_BENCH,78,3,6
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,335,second,win,NO_BENCH,35,5,6
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,336,first,win,PRIZES,123,0,3
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,337,second,loss,PRIZES,157,1,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,338,first,win,PRIZES,133,0,6
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,339,second,loss,PRIZES,151,1,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,340,first,win,PRIZES,126,0,3
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,341,second,loss,PRIZES,120,4,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,342,first,loss,PRIZES,146,5,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,344,first,loss,PRIZES,123,3,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,343,second,win,PRIZES,159,0,1
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,345,second,loss,PRIZES,117,3,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,347,second,win,NO_BENCH,89,1,6
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,346,first,win,PRIZES,126,0,4
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,348,first,win,PRIZES,112,0,6
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,349,second,loss,PRIZES,108,6,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,350,first,loss,PRIZES,139,1,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,351,second,loss,NO_BENCH,53,6,4
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,352,first,win,PRIZES,118,0,6
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,353,second,loss,PRIZES,146,1,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,354,first,loss,PRIZES,124,3,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,355,second,loss,PRIZES,122,3,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,356,first,loss,PRIZES,132,3,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,357,second,loss,PRIZES,131,2,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,359,second,loss,PRIZES,98,6,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,358,first,loss,PRIZES,154,1,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,360,first,loss,PRIZES,133,2,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,362,first,loss,PRIZES,124,5,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,361,second,loss,PRIZES,143,2,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,363,second,win,PRIZES,136,0,2
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,365,second,loss,PRIZES,119,3,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,364,first,loss,PRIZES,120,4,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,366,first,loss,PRIZES,130,2,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,368,first,win,NO_BENCH,72,3,6
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,367,second,loss,PRIZES,130,4,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,369,second,win,PRIZES,145,0,1
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,370,first,win,PRIZES,146,0,2
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,371,second,loss,PRIZES,126,2,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,372,first,loss,PRIZES,135,5,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,373,second,win,NO_BENCH,51,3,6
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,374,first,loss,PRIZES,133,1,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,375,second,loss,PRIZES,139,3,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,376,first,loss,DECKOUT,172,1,1
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,377,second,win,PRIZES,120,0,2
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,378,first,win,NO_BENCH,120,1,5
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,379,second,loss,PRIZES,146,3,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,380,first,win,NO_BENCH,80,1,3
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,381,second,loss,PRIZES,128,4,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,382,first,win,PRIZES,96,0,3
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,383,second,loss,PRIZES,131,4,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,384,first,loss,PRIZES,155,1,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,385,second,win,PRIZES,135,0,5
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,386,first,loss,PRIZES,159,3,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,387,second,loss,PRIZES,113,5,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,388,first,loss,PRIZES,161,3,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,389,second,loss,PRIZES,126,5,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,390,first,loss,PRIZES,115,5,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,391,second,loss,PRIZES,129,3,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,392,first,loss,PRIZES,103,6,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,393,second,win,NO_BENCH,71,3,5
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,395,second,loss,PRIZES,138,1,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,394,first,loss,PRIZES,145,2,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,396,first,loss,PRIZES,109,2,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,398,first,loss,PRIZES,125,3,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,397,second,loss,PRIZES,133,3,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,399,second,loss,PRIZES,127,3,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,400,first,loss,PRIZES,120,2,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,401,second,loss,PRIZES,131,2,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,402,first,loss,PRIZES,97,3,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,403,second,loss,PRIZES,108,3,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,404,first,loss,PRIZES,130,4,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,405,second,win,NO_BENCH,85,2,6
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,407,second,win,NO_BENCH,99,2,6
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,406,first,loss,PRIZES,119,1,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,408,first,loss,PRIZES,160,1,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,409,second,loss,PRIZES,114,3,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,410,first,win,PRIZES,138,0,2
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,411,second,loss,PRIZES,160,2,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,412,first,loss,PRIZES,123,4,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,413,second,loss,PRIZES,120,6,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,414,first,loss,PRIZES,111,4,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,415,second,loss,PRIZES,153,2,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,416,first,loss,PRIZES,160,1,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,417,second,win,PRIZES,144,0,2
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,418,first,loss,PRIZES,139,6,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,419,second,loss,PRIZES,128,3,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,420,first,win,PRIZES,136,0,2
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,421,second,win,PRIZES,138,0,3
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,422,first,loss,PRIZES,117,4,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,423,second,loss,PRIZES,122,5,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,425,second,win,NO_BENCH,70,5,5
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,424,first,win,PRIZES,133,0,2
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,426,first,loss,PRIZES,140,5,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,427,second,loss,PRIZES,125,3,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,428,first,win,NO_BENCH,48,5,6
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,429,second,loss,PRIZES,112,5,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,431,second,win,NO_BENCH,59,3,6
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,430,first,loss,PRIZES,108,6,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,432,first,loss,PRIZES,150,6,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,433,second,loss,PRIZES,145,2,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,434,first,loss,PRIZES,141,3,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,435,second,loss,PRIZES,157,3,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,436,first,loss,PRIZES,138,2,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,437,second,win,PRIZES,147,0,1
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,438,first,loss,PRIZES,124,4,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,440,first,win,NO_BENCH,67,3,6
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,439,second,win,PRIZES,152,0,2
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,441,second,loss,PRIZES,114,4,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,442,first,win,NO_BENCH,98,1,6
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,443,second,win,PRIZES,134,0,2
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,444,first,loss,PRIZES,112,4,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,445,second,loss,PRIZES,115,4,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,447,second,loss,PRIZES,133,4,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,446,first,loss,PRIZES,148,4,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,448,first,loss,PRIZES,128,2,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,450,first,loss,PRIZES,108,4,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,449,second,loss,PRIZES,135,2,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,451,second,win,PRIZES,120,0,6
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,452,first,loss,PRIZES,142,1,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,453,second,loss,PRIZES,117,3,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,454,first,loss,PRIZES,115,4,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,455,second,win,NO_BENCH,70,4,6
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,456,first,loss,PRIZES,114,3,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,457,second,loss,PRIZES,95,5,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,458,first,loss,PRIZES,111,2,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,459,second,loss,PRIZES,145,3,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,461,second,win,PRIZES,136,0,2
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,460,first,loss,PRIZES,133,3,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,462,first,loss,PRIZES,169,2,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,463,second,loss,PRIZES,110,4,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,464,first,win,PRIZES,117,0,6
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,465,second,loss,PRIZES,120,4,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,467,second,loss,PRIZES,98,3,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,468,first,win,NO_BENCH,81,2,5
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,466,first,loss,PRIZES,114,4,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,470,first,win,NO_BENCH,84,3,3
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,469,second,loss,PRIZES,111,3,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,471,second,loss,PRIZES,127,2,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,473,second,loss,PRIZES,120,3,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,472,first,loss,PRIZES,141,1,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,474,first,win,PRIZES,152,0,3
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,476,first,loss,PRIZES,116,4,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,475,second,loss,PRIZES,122,3,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,477,second,win,PRIZES,116,0,6
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,479,second,loss,PRIZES,115,3,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,480,first,loss,PRIZES,133,4,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,478,first,loss,PRIZES,152,2,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,481,second,win,NO_BENCH,21,5,6
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,483,second,win,PRIZES,114,0,6
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,482,first,loss,PRIZES,137,3,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,484,first,loss,PRIZES,127,5,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,485,second,win,NO_BENCH,56,4,6
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,486,first,loss,PRIZES,137,3,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,487,second,win,PRIZES,134,0,6
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,488,first,loss,PRIZES,95,5,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,489,second,win,NO_BENCH,108,2,5
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,490,first,win,NO_BENCH,73,3,6
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,491,second,loss,PRIZES,140,2,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,492,first,win,NO_BENCH,100,1,6
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,493,second,win,PRIZES,142,0,1
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,494,first,win,PRIZES,99,0,6
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,495,second,loss,PRIZES,126,2,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,496,first,win,PRIZES,116,0,6
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,497,second,loss,PRIZES,146,4,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,498,first,loss,PRIZES,115,5,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,499,second,win,NO_BENCH,95,1,6
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,500,first,loss,PRIZES,140,3,0
BASELINE,tb_4b3946f9_plamen06_pokemon-steel,501,second,loss,PRIZES,141,1,0
