opponent,arm,game_index,seat,outcome
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,387,second,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,388,first,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,389,second,win
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,390,first,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,391,second,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,392,first,win
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,393,second,win
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,394,first,win
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,395,second,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,396,first,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,397,second,win
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,398,first,win
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,399,second,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,400,first,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,401,second,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,402,first,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,403,second,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,404,first,win
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,405,second,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,406,first,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,407,second,win
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,408,first,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,409,second,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,410,first,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,411,second,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,412,first,win
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,413,second,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,414,first,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,415,second,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,416,first,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,417,second,win
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,418,first,win
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,419,second,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,420,first,win
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,421,second,win
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,422,first,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,423,second,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,424,first,win
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,425,second,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,426,first,win
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,427,second,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,428,first,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,429,second,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,430,first,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,431,second,win
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,432,first,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,433,second,win
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,434,first,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,435,second,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,436,first,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,437,second,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,438,first,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,439,second,win
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,440,first,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,441,second,win
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,442,first,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,443,second,win
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,444,first,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,445,second,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,446,first,win
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,447,second,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,448,first,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,449,second,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,450,first,win
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,451,second,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,452,first,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,453,second,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,454,first,win
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,455,second,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,456,first,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,457,second,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,458,first,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,459,second,win
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,460,first,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,461,second,win
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,462,first,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,463,second,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,464,first,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,465,second,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,466,first,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,467,second,win
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,468,first,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,469,second,win
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,470,first,win
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,471,second,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,472,first,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,473,second,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,474,first,win
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,475,second,win
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,476,first,win
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,477,second,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,478,first,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,479,second,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,480,first,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,481,second,win
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,482,first,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,483,second,win
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,484,first,win
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,485,second,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,486,first,win
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,487,second,win
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,488,first,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,489,second,win
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,490,first,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,491,second,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,492,first,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,493,second,win
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,494,first,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,495,second,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,496,first,win
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,497,second,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,498,first,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,499,second,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,500,first,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,501,second,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,502,first,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,503,second,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,504,first,win
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,505,second,win
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,506,first,win
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,507,second,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,508,first,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,509,second,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,510,first,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,511,second,win
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,512,first,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,513,second,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,514,first,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,515,second,win
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,516,first,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,517,second,win
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,518,first,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,519,second,win
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,520,first,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,521,second,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,522,first,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,523,second,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,524,first,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,525,second,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,526,first,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,527,second,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,528,first,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,529,second,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,530,first,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,531,second,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,532,first,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,533,second,win
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,534,first,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,535,second,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,536,first,win
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,537,second,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,538,first,win
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,539,second,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,540,first,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,541,second,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,542,first,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,543,second,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,544,first,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,545,second,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,546,first,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,547,second,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,548,first,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,549,second,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,550,first,win
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,551,second,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,552,first,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,553,second,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,554,first,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,555,second,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,556,first,win
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,557,second,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,558,first,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,559,second,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,560,first,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,561,second,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,562,first,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,563,second,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,564,first,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,565,second,win
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,566,first,win
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,567,second,win
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,568,first,win
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,569,second,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,570,first,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,571,second,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,572,first,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,573,second,win
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,574,first,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,575,second,win
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,576,first,win
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,577,second,win
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,578,first,win
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,579,second,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,580,first,win
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,581,second,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,582,first,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,583,second,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,584,first,win
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,585,second,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,586,first,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,587,second,win
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,588,first,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,589,second,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,590,first,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,591,second,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,592,first,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,593,second,win
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,594,first,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,595,second,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,596,first,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,597,second,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,598,first,win
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,OFF,599,second,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,ON,0,first,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,ON,1,second,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,ON,2,first,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,ON,3,second,win
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,ON,4,first,win
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,ON,5,second,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,ON,6,first,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,ON,7,second,win
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,ON,8,first,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,ON,9,second,win
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,ON,10,first,win
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,ON,11,second,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,ON,12,first,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,ON,13,second,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,ON,14,first,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,ON,15,second,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,ON,16,first,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,ON,17,second,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,ON,18,first,win
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,ON,19,second,win
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,ON,20,first,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,ON,21,second,win
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,ON,22,first,win
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,ON,23,second,win
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,ON,24,first,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,ON,25,second,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,ON,26,first,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,ON,27,second,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,ON,28,first,win
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,ON,29,second,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,ON,30,first,win
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,ON,31,second,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,ON,32,first,win
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,ON,33,second,win
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,ON,34,first,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,ON,35,second,win
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,ON,36,first,loss
tb_8f2fa9c4_prvsiyan_ptcg-ai-battle-static-deck-tusk-1208-v24,ON,37,second,win
